shrid2,Ycons,Ylowinc,Ymidinc,wave,D,R_PC1,R_PC1_scaled,clusters
11-28-532-04351-570554,0,1,1,Treatment,1,11.862516330052674,0.24344836325295532,KOTAPALLE ADILABAD
11-28-532-04351-570555,1,0,1,Treatment,1,41.209501487267225,0.8457215491564163,KOTAPALLE ADILABAD
11-28-532-04351-570556,0,0,0,Treatment,1,25.45415219154574,0.5223825634131641,KOTAPALLE ADILABAD
11-28-532-04351-570558,0,0,0,Treatment,1,60.27287700798047,1.2369494673710912,KOTAPALLE ADILABAD
11-28-532-04351-570559,1,0,0,Treatment,1,66.82516511521797,1.3714187292786693,KOTAPALLE ADILABAD
11-28-532-04352-570560,0,0,0,Treatment,1,27.854983195385156,0.5716535917573721,MANDAMARRI ADILABAD
11-28-532-04352-570561,0,0,0,Treatment,1,-34.43835972860227,-0.7067608655513214,MANDAMARRI ADILABAD
11-28-532-04352-570562,0,0,0,Treatment,1,12.03382166384551,0.24696397511539916,MANDAMARRI ADILABAD
11-28-532-04352-570563,0,0,0,Treatment,1,49.02844183179282,1.0061856679222534,MANDAMARRI ADILABAD
11-28-532-04352-570564,0,0,0,Treatment,1,-6.018143508542787,-0.12350728515031968,MANDAMARRI ADILABAD
11-28-532-04352-570565,0,0,0,Treatment,1,35.59103162259387,0.7304165620454136,MANDAMARRI ADILABAD
11-28-532-04352-570566,0,0,0,Treatment,1,27.383918876728977,0.5619861793658558,MANDAMARRI ADILABAD
11-28-532-04352-570567,0,0,0,Treatment,1,50.62736703954887,1.0389995932279623,MANDAMARRI ADILABAD
11-28-532-04353-570572,1,1,1,Treatment,1,71.42539160154284,1.4658268276558633,LUXETTIPET ADILABAD
11-28-532-04353-570573,1,1,1,Treatment,1,57.53516255650619,1.1807647521115745,LUXETTIPET ADILABAD
11-28-532-04353-570574,0,0,0,Treatment,1,59.722034751666214,1.2256448131156925,LUXETTIPET ADILABAD
11-28-532-04353-570575,0,0,0,Treatment,1,45.72194754951838,0.9383281747287,LUXETTIPET ADILABAD
11-28-532-04353-570576,0,0,0,Treatment,1,66.89670965585,1.3728870013410164,LUXETTIPET ADILABAD
11-28-532-04353-570577,0,0,0,Treatment,1,41.056089291556944,0.8425731490270025,LUXETTIPET ADILABAD
11-28-532-04353-570578,0,0,0,Treatment,1,40.42768798919876,0.8296767900869052,LUXETTIPET ADILABAD
11-28-532-04353-570579,0,0,0,Treatment,1,25.065638433760142,0.5144092940154613,LUXETTIPET ADILABAD
11-28-532-04353-570580,0,0,0,Treatment,1,34.948384111354166,0.7172278354374229,LUXETTIPET ADILABAD
11-28-532-04353-570581,0,0,0,Treatment,1,-4.211406557849947,-0.08642854559482654,LUXETTIPET ADILABAD
11-28-532-04353-570582,0,0,0,Treatment,1,26.99425116836004,0.5539892280297706,LUXETTIPET ADILABAD
11-28-532-04353-570583,0,0,0,Treatment,1,21.217787312939723,0.43544181095020335,LUXETTIPET ADILABAD
11-28-532-04353-570584,0,0,1,Treatment,1,49.80606181827998,1.0221443656956324,LUXETTIPET ADILABAD
11-28-532-04353-570585,0,0,0,Treatment,1,25.52263051616772,0.523787909090564,LUXETTIPET ADILABAD
11-28-532-04353-570586,0,0,0,Treatment,1,38.63368737666846,0.7928594318937839,LUXETTIPET ADILABAD
11-28-532-04353-570587,0,0,0,Treatment,1,51.138432314532665,1.04948792481365,LUXETTIPET ADILABAD
11-28-532-04353-570588,0,0,0,Treatment,1,45.139244487022765,0.9263696574225818,LUXETTIPET ADILABAD
11-28-532-04353-570589,0,0,0,Treatment,1,68.75241005756925,1.4109705927913303,LUXETTIPET ADILABAD
11-28-532-04354-570591,1,0,0,Treatment,1,71.8500702515161,1.4745422906628596,MANCHERIAL ADILABAD
11-28-532-04354-570592,0,0,0,Treatment,1,48.02320750022353,0.9855557572104562,MANCHERIAL ADILABAD
11-28-532-04354-570593,0,1,1,Treatment,1,73.61042505088284,1.5106691530187502,MANCHERIAL ADILABAD
11-28-532-04354-570595,0,0,0,Treatment,1,-6.475567076045307,-0.13289475537362275,MANCHERIAL ADILABAD
11-28-532-04354-570596,1,0,0,Treatment,1,44.95883396353307,0.922667184402932,MANCHERIAL ADILABAD
11-28-532-04354-570598,0,0,0,Treatment,1,14.20850919087953,0.29159397639951107,MANCHERIAL ADILABAD
11-28-532-04354-570599,1,0,0,Treatment,1,29.895845749292796,0.613537171475981,MANCHERIAL ADILABAD
11-28-532-04354-570600,0,0,0,Treatment,1,19.747678745244283,0.40527152374875153,MANCHERIAL ADILABAD
11-28-532-04354-570601,0,0,0,Treatment,1,45.27781186613284,0.9292134049636612,MANCHERIAL ADILABAD
11-28-532-04354-570602,0,0,0,Treatment,1,54.23133595216656,1.1129620063096235,MANCHERIAL ADILABAD
11-28-532-04354-570603,0,0,0,Treatment,1,71.48731203329419,1.4670975890476594,MANCHERIAL ADILABAD
11-28-532-04354-570604,0,0,0,Treatment,1,66.46493405343949,1.3640258912042829,MANCHERIAL ADILABAD
11-28-532-04354-570605,0,0,0,Treatment,1,22.091164564578023,0.45336568616334416,MANCHERIAL ADILABAD
11-28-532-04354-570606,0,0,0,Treatment,1,12.31758004978814,0.2527874035259485,MANCHERIAL ADILABAD
11-28-532-04354-570607,0,0,0,Treatment,1,49.6738437777001,1.019430922385958,MANCHERIAL ADILABAD
11-28-532-04354-570608,1,0,0,Treatment,1,70.74172198029552,1.4517962252383332,MANCHERIAL ADILABAD
11-28-532-04354-570609,1,0,0,Treatment,1,41.499668481323184,0.85167649815775,MANCHERIAL ADILABAD
11-28-532-04354-570610,0,0,0,Treatment,1,25.021376615125263,0.513500931320612,MANCHERIAL ADILABAD
11-28-532-04354-570611,0,0,0,Treatment,1,42.84588743582843,0.8793042621106746,MANCHERIAL ADILABAD
11-28-532-04355-570617,0,0,0,Treatment,1,39.86157984581047,0.8180588418289206,JAIPUR ADILABAD
11-28-532-04355-570618,1,0,0,Treatment,1,19.118582045810587,0.3923608935296832,JAIPUR ADILABAD
11-28-532-04355-570619,0,0,0,Treatment,1,40.27602705983061,0.826564330302082,JAIPUR ADILABAD
11-28-532-04355-570621,1,0,0,Treatment,1,31.425556794804393,0.6449306498846309,JAIPUR ADILABAD
11-28-532-04355-570622,0,0,0,Treatment,1,27.240427705310935,0.5590413833503197,JAIPUR ADILABAD
11-28-532-04355-570623,0,0,0,Treatment,1,26.513423059140425,0.5441214383518778,JAIPUR ADILABAD
11-28-532-04355-570625,0,0,0,Treatment,1,15.957374609957704,0.32748504807252976,JAIPUR ADILABAD
11-28-532-04355-570626,0,0,0,Treatment,1,23.970222259533053,0.4919286274118002,JAIPUR ADILABAD
11-28-532-04355-570627,0,0,0,Treatment,1,20.60562930938489,0.4228788049343491,JAIPUR ADILABAD
11-28-532-04355-570628,0,0,0,Treatment,1,13.612814366895613,0.27936883580857724,JAIPUR ADILABAD
11-28-532-04355-570629,0,0,0,Treatment,1,43.75808887869245,0.8980249063688935,JAIPUR ADILABAD
11-28-532-04355-570630,0,0,0,Treatment,1,33.387496268353075,0.6851945315390446,JAIPUR ADILABAD
11-28-532-04355-570631,0,0,0,Treatment,1,49.10200539738505,1.0076953754025382,JAIPUR ADILABAD
11-28-532-04355-570633,0,0,0,Treatment,1,6.648236909848613,0.13643837017279314,JAIPUR ADILABAD
11-28-532-04355-570634,0,0,0,Treatment,1,39.99283062131858,0.8207524344516075,JAIPUR ADILABAD
11-28-532-04355-570635,0,0,0,Treatment,1,46.96634104761164,0.9638662268522562,JAIPUR ADILABAD
11-28-532-04355-570636,0,0,0,Treatment,1,-8.999605623699425,-0.18469430920496685,JAIPUR ADILABAD
11-28-532-04355-570637,0,0,0,Treatment,1,20.663261797675,0.42406156705277726,JAIPUR ADILABAD
11-28-532-04355-570638,0,0,0,Treatment,1,23.37785559060128,0.47977178884697574,JAIPUR ADILABAD
11-28-532-04355-570639,0,0,0,Treatment,1,34.43422670905082,0.7066760457022188,JAIPUR ADILABAD
11-28-532-04355-570640,0,0,0,Treatment,1,51.68382369667671,1.0606807135627674,JAIPUR ADILABAD
11-28-532-04355-570641,0,0,1,Treatment,1,35.03284891552396,0.7189612634686681,JAIPUR ADILABAD
11-28-532-04355-570642,0,0,0,Treatment,1,45.19594065624287,0.9275332039430092,JAIPUR ADILABAD
11-28-532-04355-570643,0,0,0,Treatment,1,10.544741215556606,0.21640433769938888,JAIPUR ADILABAD
11-28-532-04355-570644,0,0,1,Treatment,1,45.79903316863384,0.9399101635143724,JAIPUR ADILABAD
11-28-532-04355-570645,0,0,0,Treatment,1,47.34913219082708,0.9717220539542544,JAIPUR ADILABAD
11-28-532-04355-570646,0,0,0,Treatment,1,55.01763343512892,1.129098787910687,JAIPUR ADILABAD
11-28-532-04355-570647,0,0,1,Treatment,1,46.63618280941488,0.957090557975,JAIPUR ADILABAD
11-28-532-04355-570648,0,0,0,Treatment,1,24.700130930514717,0.5069081702280618,JAIPUR ADILABAD
11-28-532-04355-570649,0,0,0,Treatment,1,32.17109889384874,0.6602310295594477,JAIPUR ADILABAD
11-28-532-04355-570650,0,0,0,Treatment,1,35.8661676699141,0.7360630386047171,JAIPUR ADILABAD
11-28-532-04355-570651,1,0,0,Treatment,1,-16.005977377437194,-0.3284824978431547,JAIPUR ADILABAD
11-28-532-04356-570652,1,1,1,Control,0,45.94593873142372,0.9429250313399572,CHENNUR ADILABAD
11-28-532-04356-570653,0,0,1,Control,0,22.693124798551437,0.4657194085631128,CHENNUR ADILABAD
11-28-532-04356-570654,1,1,1,Control,0,22.669075294327865,0.46522585287245033,CHENNUR ADILABAD
11-28-532-04356-570656,0,0,0,Control,0,14.075763028210291,0.28886969470996227,CHENNUR ADILABAD
11-28-532-04356-570658,1,0,0,Control,0,12.076222797383684,0.2478341519204491,CHENNUR ADILABAD
11-28-532-04356-570659,1,0,1,Control,0,37.55901009752111,0.7708043790403898,CHENNUR ADILABAD
11-28-532-04356-570660,1,0,0,Control,0,57.72899778369616,1.184742733467909,CHENNUR ADILABAD
11-28-532-04356-570661,0,0,0,Control,0,38.186509422181715,0.7836822271529311,CHENNUR ADILABAD
11-28-532-04356-570662,0,0,0,Control,0,53.633763330049106,1.100698328626777,CHENNUR ADILABAD
11-28-532-04356-570663,1,1,1,Control,0,31.54150225460834,0.6473101393310962,CHENNUR ADILABAD
11-28-532-04356-570664,0,0,0,Control,0,42.782376915748245,0.8780008681483249,CHENNUR ADILABAD
11-28-532-04356-570665,0,0,0,Control,0,64.36466406850985,1.3209231231242022,CHENNUR ADILABAD
11-28-532-04356-570666,0,0,0,Control,0,27.280017538539276,0.5598538652751268,CHENNUR ADILABAD
11-28-532-04356-570668,0,0,1,Control,0,9.855452985341731,0.2022584274400104,CHENNUR ADILABAD
11-28-532-04356-570670,0,0,0,Control,0,50.677170658629215,1.0400216874625952,CHENNUR ADILABAD
11-28-532-04356-570671,1,0,1,Control,0,20.342665301913048,0.4174821289313603,CHENNUR ADILABAD
11-28-532-04356-570672,0,0,1,Control,0,42.888698997660114,0.880182861925945,CHENNUR ADILABAD
11-28-532-04356-570673,0,0,0,Control,0,65.94121503922413,1.3532778733918922,CHENNUR ADILABAD
11-28-532-04356-570674,0,0,1,Control,0,63.806281823521,1.3094637295326703,CHENNUR ADILABAD
11-28-532-04356-570675,0,0,0,Control,0,35.38619495635235,0.7262128037749735,CHENNUR ADILABAD
11-28-532-04356-570676,0,0,0,Control,0,46.73874609155781,0.959195411824962,CHENNUR ADILABAD
11-28-532-04356-570677,0,0,0,Control,0,49.92378244538593,1.024560285993879,CHENNUR ADILABAD
11-28-532-04356-570678,0,0,1,Control,0,54.73219777903222,1.1232409377415171,CHENNUR ADILABAD
11-28-532-04356-570679,0,0,0,Control,0,35.601877769148786,0.7306391519709344,CHENNUR ADILABAD
11-28-532-04356-570680,0,1,1,Control,0,15.205949632831253,0.31206393709581576,CHENNUR ADILABAD
11-28-532-04356-570681,0,0,0,Control,0,27.132231061434037,0.5568209188950201,CHENNUR ADILABAD
11-28-532-04356-570682,0,0,0,Control,0,54.95735677382878,1.1278617607802208,CHENNUR ADILABAD
11-28-532-04356-570683,0,0,0,Control,0,69.49915477391644,1.4262956531667548,CHENNUR ADILABAD
11-28-532-04356-570684,0,0,0,Control,0,10.372181163486555,0.21286297589465347,CHENNUR ADILABAD
11-28-539-04613-576452,0,0,1,Buffer,0,-51.410638565353835,-1.0550742746559472,BOMMALARAMARAM NALGONDA
11-28-539-04613-576453,0,0,0,Buffer,0,-51.48765718455186,-1.0566548884365377,BOMMALARAMARAM NALGONDA
11-28-539-04613-576454,1,0,1,Buffer,0,-38.72505381811705,-0.7947344987015366,BOMMALARAMARAM NALGONDA
11-28-539-04613-576455,0,0,0,Buffer,0,-59.23042342300663,-1.215555724933315,BOMMALARAMARAM NALGONDA
11-28-539-04613-576456,0,0,0,Buffer,0,-25.471572110068152,-0.5227400635028826,BOMMALARAMARAM NALGONDA
11-28-539-04613-576457,0,0,0,Buffer,0,4.552562393411795,0.0934299125452194,BOMMALARAMARAM NALGONDA
11-28-539-04613-576458,0,0,1,Buffer,0,-57.537397200873784,-1.1808106125764717,BOMMALARAMARAM NALGONDA
11-28-539-04613-576459,0,0,1,Buffer,0,-70.93942063334437,-1.4558534937101264,BOMMALARAMARAM NALGONDA
11-28-539-04613-576460,0,1,1,Buffer,0,-86.45791054617398,-1.7743315353263684,BOMMALARAMARAM NALGONDA
11-28-539-04613-576461,0,0,0,Buffer,0,-21.41923032936493,-0.43957592307894394,BOMMALARAMARAM NALGONDA
11-28-539-04613-576462,0,0,0,Buffer,0,-2.276912468950054,-0.04672791155042184,BOMMALARAMARAM NALGONDA
11-28-539-04613-576463,0,0,1,Buffer,0,-89.7247447317679,-1.8413751046141764,BOMMALARAMARAM NALGONDA
11-28-539-04613-576464,1,0,1,Buffer,0,-58.16809776400666,-1.1937541580709825,BOMMALARAMARAM NALGONDA
11-28-539-04613-576465,0,0,1,Buffer,0,-37.87564311403033,-0.7773024767016534,BOMMALARAMARAM NALGONDA
11-28-539-04613-576466,0,1,1,Buffer,0,-56.6858635408832,-1.163335022236982,BOMMALARAMARAM NALGONDA
11-28-539-04613-576467,0,0,1,Buffer,0,-89.53666794499696,-1.837515300789143,BOMMALARAMARAM NALGONDA
11-28-539-04613-576468,0,0,0,Buffer,0,-33.00274201721336,-0.6772984165758744,BOMMALARAMARAM NALGONDA
11-28-539-04613-576469,0,0,0,Buffer,0,-76.08558567449427,-1.5614656101818731,BOMMALARAMARAM NALGONDA
11-28-539-04613-576470,0,1,1,Buffer,0,-71.3452178290828,-1.4641814622765328,BOMMALARAMARAM NALGONDA
11-28-539-04613-576471,0,0,1,Buffer,0,-27.831646577185634,-0.5711746662624381,BOMMALARAMARAM NALGONDA
11-28-539-04613-576472,1,0,1,Buffer,0,10.7884521579381,0.2214058928820191,BOMMALARAMARAM NALGONDA
11-28-539-04613-576473,0,0,0,Buffer,0,-18.74705199394193,-0.3847361720532147,BOMMALARAMARAM NALGONDA
11-28-539-04613-576474,0,0,0,Buffer,0,-31.205822797484753,-0.6404211612980506,BOMMALARAMARAM NALGONDA
11-28-539-04614-576475,0,0,0,Holdout,NA,-37.8275088709118,-0.7763146422171655,M.TURKAPALLE NALGONDA
11-28-539-04614-576476,0,0,0,Holdout,NA,-9.208832095074108,-0.18898815720383672,M.TURKAPALLE NALGONDA
11-28-539-04614-576477,0,0,1,Holdout,NA,-39.97047653128816,-0.8202936728804112,M.TURKAPALLE NALGONDA
11-28-539-04614-576478,0,0,0,Holdout,NA,-46.172312001856305,-0.9475707743372852,M.TURKAPALLE NALGONDA
11-28-539-04614-576479,0,0,0,Holdout,NA,-34.206479859412376,-0.7020021134404749,M.TURKAPALLE NALGONDA
11-28-539-04614-576480,0,0,0,Holdout,NA,-68.8622268858864,-1.413224307464305,M.TURKAPALLE NALGONDA
11-28-539-04614-576481,0,0,0,Holdout,NA,-20.042461600054327,-0.41132120170255376,M.TURKAPALLE NALGONDA
11-28-539-04614-576482,0,0,0,Holdout,NA,4.0183314625331,0.08246616403664782,M.TURKAPALLE NALGONDA
11-28-539-04614-576483,0,0,0,Holdout,NA,-17.722813162531068,-0.36371624169869216,M.TURKAPALLE NALGONDA
11-28-539-04614-576484,0,0,0,Holdout,NA,-47.84041374528173,-0.9818043743490726,M.TURKAPALLE NALGONDA
11-28-539-04614-576485,0,0,1,Holdout,NA,-25.476292322348083,-0.5228369340084131,M.TURKAPALLE NALGONDA
11-28-539-04614-576486,0,0,0,Holdout,NA,-5.150669234219933,-0.10570455372537536,M.TURKAPALLE NALGONDA
11-28-539-04614-576487,0,0,0,Holdout,NA,-10.720088670326286,-0.22000290394591987,M.TURKAPALLE NALGONDA
11-28-539-04614-576488,0,0,1,Holdout,NA,-26.916274402733823,-0.5523889506994567,M.TURKAPALLE NALGONDA
11-28-539-04614-576489,0,0,0,Holdout,NA,-16.077474024364992,-0.329949787007474,M.TURKAPALLE NALGONDA
11-28-539-04614-576490,0,0,0,Holdout,NA,-26.16785190013609,-0.5370294579738277,M.TURKAPALLE NALGONDA
11-28-539-04614-576491,0,0,0,Holdout,NA,-61.81315566815642,-1.2685598195375465,M.TURKAPALLE NALGONDA
11-28-539-04614-576492,0,0,1,Holdout,NA,-17.25525714394052,-0.35412082835737857,M.TURKAPALLE NALGONDA
11-28-539-04614-576493,0,0,0,Holdout,NA,-24.69988367901877,-0.5069030960119069,M.TURKAPALLE NALGONDA
11-28-539-04614-576494,0,0,0,Holdout,NA,3.4484224364356244,0.07077021220431849,M.TURKAPALLE NALGONDA
11-28-539-04614-576496,0,0,0,Holdout,NA,-0.3177596308686266,-0.00652121859228553,M.TURKAPALLE NALGONDA
11-28-539-04615-576497,0,0,1,Treatment,1,-92.08802710117952,-1.889875541513914,RAJAPET NALGONDA
11-28-539-04615-576498,0,0,0,Treatment,1,-16.636620196610814,-0.34142485828788555,RAJAPET NALGONDA
11-28-539-04615-576499,0,0,1,Treatment,1,-30.921126930663803,-0.6345784934463019,RAJAPET NALGONDA
11-28-539-04615-576500,0,0,0,Treatment,1,-49.69928359064088,-1.0199530106722523,RAJAPET NALGONDA
11-28-539-04615-576501,0,0,0,Treatment,1,-14.93201267879381,-0.3064420689154565,RAJAPET NALGONDA
11-28-539-04615-576502,0,0,0,Treatment,1,0.7909171312934432,0.01623158828403961,RAJAPET NALGONDA
11-28-539-04615-576503,0,0,0,Treatment,1,-26.434650101705763,-0.542504821183775,RAJAPET NALGONDA
11-28-539-04615-576504,0,0,0,Treatment,1,-27.876773404257648,-0.5721007810835953,RAJAPET NALGONDA
11-28-539-04615-576505,0,0,0,Treatment,1,-37.25605988964241,-0.764587086671454,RAJAPET NALGONDA
11-28-539-04615-576506,0,0,0,Treatment,1,-112.60313201105927,-2.3108965604372,RAJAPET NALGONDA
11-28-539-04615-576507,0,0,0,Treatment,1,6.271626810781148,0.12870939348255828,RAJAPET NALGONDA
11-28-539-04615-576508,0,1,1,Treatment,1,-38.02300414633804,-0.7803266918954982,RAJAPET NALGONDA
11-28-539-04615-576509,0,0,1,Treatment,1,-28.448439741823886,-0.5838327973215611,RAJAPET NALGONDA
11-28-539-04615-576510,0,0,0,Treatment,1,-40.350599840590405,-0.8280947493897421,RAJAPET NALGONDA
11-28-539-04615-576511,0,0,0,Treatment,1,20.451508884821855,0.4197158701859545,RAJAPET NALGONDA
11-28-539-04615-576512,0,0,0,Treatment,1,-44.28509189952122,-0.9088403201715364,RAJAPET NALGONDA
11-28-539-04615-576513,0,0,0,Treatment,1,-61.00516832624873,-1.2519779080405562,RAJAPET NALGONDA
11-28-539-04615-576514,0,0,1,Treatment,1,19.78084871091979,0.4059522540110485,RAJAPET NALGONDA
11-28-539-04616-576516,0,0,1,Holdout,NA,-29.999629849421652,-0.6156670795498727,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576517,0,0,0,Holdout,NA,-38.02370847555815,-0.7803411464843103,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576518,0,0,0,Holdout,NA,-44.996480437903344,-0.9234397837665652,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576519,0,0,0,Holdout,NA,-24.193373035181946,-0.496508236794737,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576520,0,0,0,Holdout,NA,-3.4500760656933345,-0.0708041487928985,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576521,0,0,0,Holdout,NA,-41.54200589725967,-0.8525453673190077,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576522,0,0,0,Holdout,NA,-17.49161340086842,-0.35897144708722756,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576523,0,0,0,Holdout,NA,-30.74669162989429,-0.6309986468703869,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576524,0,0,0,Holdout,NA,-34.76592287117538,-0.7134832766066715,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576525,0,0,0,Holdout,NA,-80.27322030653669,-1.6474062966860823,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576526,0,0,0,Holdout,NA,-61.520803371956575,-1.2625600226965688,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576527,0,0,0,Holdout,NA,-18.0120969818485,-0.369653065755994,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576528,0,0,0,Holdout,NA,7.580610420749956,0.15557299547942363,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576529,0,0,0,Holdout,NA,-107.25240035721276,-2.201086227865971,YADAGIRIGUTTA NALGONDA
11-28-539-04616-576530,0,0,1,Holdout,NA,13.768427074295476,0.282562395915372,YADAGIRIGUTTA NALGONDA
11-28-539-04617-576532,0,0,0,Holdout,NA,-22.65067894662949,-0.46484831402551485,ALAIR NALGONDA
11-28-539-04617-576533,1,0,1,Holdout,NA,46.639851712993355,0.9571658530090604,ALAIR NALGONDA
11-28-539-04617-576534,0,0,0,Holdout,NA,28.680287417181688,0.5885908887348362,ALAIR NALGONDA
11-28-539-04617-576535,0,0,0,Holdout,NA,-8.741563477194495,-0.179398642040509,ALAIR NALGONDA
11-28-539-04617-576536,0,0,0,Holdout,NA,-6.974967874101671,-0.14314370285755865,ALAIR NALGONDA
11-28-539-04617-576537,0,0,0,Holdout,NA,-23.923841479367027,-0.4909767783518155,ALAIR NALGONDA
11-28-539-04617-576538,0,0,0,Holdout,NA,-52.14198208821652,-1.0700832642044389,ALAIR NALGONDA
11-28-539-04617-576539,0,0,0,Holdout,NA,-41.81269002446208,-0.8581004793957797,ALAIR NALGONDA
11-28-539-04617-576540,0,0,0,Holdout,NA,-7.953263011415061,-0.1632207542462173,ALAIR NALGONDA
11-28-539-04617-576541,0,0,0,Holdout,NA,-0.947124305109008,-0.0194373483214296,ALAIR NALGONDA
11-28-539-04617-576542,0,0,0,Holdout,NA,-45.21225362656358,-0.9278679867002148,ALAIR NALGONDA
11-28-539-04617-576543,0,0,1,Holdout,NA,9.572826834201702,0.19645823530596784,ALAIR NALGONDA
11-28-539-04617-576544,0,0,0,Holdout,NA,-24.2544335955014,-0.49776135148435985,ALAIR NALGONDA
11-28-539-04617-576545,0,0,0,Holdout,NA,-64.3476611874674,-1.3205741816816614,ALAIR NALGONDA
11-28-539-04618-576546,0,0,0,Holdout,NA,-46.79531317752112,-0.9603563092356462,GUNDALA NALGONDA
11-28-539-04618-576547,0,0,0,Holdout,NA,-66.84960199784211,-1.3719202349383732,GUNDALA NALGONDA
11-28-539-04618-576548,0,0,0,Holdout,NA,-79.30154231213042,-1.6274650455412614,GUNDALA NALGONDA
11-28-539-04618-576549,0,0,0,Holdout,NA,-62.320167632507,-1.2789649670995449,GUNDALA NALGONDA
11-28-539-04618-576550,0,0,0,Holdout,NA,-1.747508532755485,-0.03586322498811743,GUNDALA NALGONDA
11-28-539-04618-576551,0,0,0,Holdout,NA,-28.15476076815849,-0.5778057737566266,GUNDALA NALGONDA
11-28-539-04618-576552,0,0,1,Holdout,NA,-23.54645691300621,-0.4832319076649181,GUNDALA NALGONDA
11-28-539-04618-576553,0,0,0,Holdout,NA,1.1674272940912596,0.02395851403326007,GUNDALA NALGONDA
11-28-539-04618-576554,1,0,1,Holdout,NA,-1.2202947277485043,-0.02504348536945406,GUNDALA NALGONDA
11-28-539-04618-576555,0,0,0,Holdout,NA,-73.75746713048929,-1.5136868225092286,GUNDALA NALGONDA
11-28-539-04618-576556,0,0,0,Holdout,NA,-32.74699434511331,-0.6720498377376074,GUNDALA NALGONDA
11-28-539-04618-576557,0,0,1,Holdout,NA,-46.10563898069305,-0.9462024779806172,GUNDALA NALGONDA
11-28-539-04618-576558,0,0,0,Holdout,NA,-3.5663700901793796,-0.07319079165428717,GUNDALA NALGONDA
11-28-539-04618-576559,0,0,0,Holdout,NA,21.294313318187044,0.43701231506631144,GUNDALA NALGONDA
11-28-539-04618-576560,0,0,0,Holdout,NA,30.399918048030287,0.623881989782187,GUNDALA NALGONDA
11-28-539-04618-576561,0,0,0,Holdout,NA,30.313731318739713,0.6221132235612497,GUNDALA NALGONDA
